x,y,conc
518180,163880,8.261839
518200,163880,8.212455
518220,163880,8.191534
518240,163880,8.181818
518260,163880,8.179294
518280,163880,8.186306
518300,163880,8.192238
518320,163880,8.19561
518340,163880,8.201293
518360,163880,8.224734
518380,163880,8.259851
518400,163880,8.473847
518420,163880,8.44989
518440,163880,8.421153
518460,163880,8.328046
518480,163880,8.279554
518500,163880,8.309487
518520,163880,8.548507
518540,163880,8.303213
518560,163880,8.267146
518580,163880,8.253081
518600,163880,8.259341
518620,163880,8.286138
518640,163880,8.432422
518660,163880,8.308297
518680,163880,8.264768
518700,163880,8.266191
518720,163880,8.320478
518740,163880,8.474597
518760,163880,8.45809
518780,163880,8.355943
518800,163880,8.375928
518820,163880,8.343545
518840,163880,8.436137
518860,163880,8.587955
518880,163880,8.56641
518900,163880,8.360538
518920,163880,8.382714
518940,163880,8.502157
518960,163880,8.587367
518980,163880,8.624899
519000,163880,8.388063
519020,163880,8.282819
519040,163880,8.248663
519060,163880,8.231805
519080,163880,8.222101
519100,163880,8.216496
519120,163880,8.213686
519140,163880,8.213316
519160,163880,8.215327
519180,163880,8.219728
519200,163880,8.227109
519220,163880,8.237982
519240,163880,8.25387
519260,163880,8.280457
519280,163880,8.318616
519300,163880,8.475008
519320,163880,8.41704
519340,163880,8.413526
519360,163880,8.471692
519380,163880,8.590804
519400,163880,9.449864
519420,163880,9.942061
519440,163880,9.458614
519460,163880,8.649705
519480,163880,8.509585
519500,163880,8.424433
519520,163880,8.380683
519540,163880,8.353602
519560,163880,8.33038
519580,163880,8.315149
519600,163880,8.306908
519620,163880,8.309347
519640,163880,8.46594
519660,163880,8.563065
519680,163880,8.43168
519700,163880,8.323113
519720,163880,8.34298
519740,163880,8.353397
519760,163880,8.335461
519780,163880,8.324001
519800,163880,8.321875
519820,163880,8.336656
519840,163880,8.377172
519860,163880,8.445498
519880,163880,8.883973
519900,163880,9.592424
519920,163880,8.669795
519940,163880,8.43093
519960,163880,8.366405
519980,163880,8.343378
520000,163880,8.344381
520020,163880,8.361186
520040,163880,8.332161
520060,163880,8.398312
520080,163880,8.271506
520100,163880,8.24659
520120,163880,8.231117
520140,163880,8.219587
520160,163880,8.210535
520180,163880,8.20356
520200,163880,8.198397
520220,163880,8.194448
520240,163880,8.191382
520260,163880,8.1896
520280,163880,8.188639
520300,163880,8.189364
520320,163880,8.192155
520340,163880,8.20036
520360,163880,8.219527
520380,163880,8.320154
520400,163880,8.311132
520420,163880,8.229936
520440,163880,8.227867
520460,163880,8.241716
520480,163880,8.312952
520500,163880,8.327273
520520,163880,8.339692
520540,163880,8.28079
520560,163880,8.251009
520580,163880,8.226686
520600,163880,8.214391
520620,163880,8.206433
520640,163880,8.201302
520660,163880,8.197921
520680,163880,8.195933
520700,163880,8.19501
520720,163880,8.195111
520740,163880,8.195968
520760,163880,8.197481
520780,163880,8.200231
520800,163880,8.204155
520820,163880,8.209663
520840,163880,8.217508
520860,163880,8.229206
520880,163880,8.284346
520900,163880,8.410481
520920,163880,8.280927
520940,163880,8.268368
520960,163880,8.259869
520980,163880,8.26316
521000,163880,8.263472
521020,163880,8.368982
521040,163880,8.266701
521060,163880,8.267363
521080,163880,8.250869
521100,163880,8.246207
521120,163880,8.245733
521140,163880,8.247623
521160,163880,8.251424
521180,163880,8.256699
521200,163880,8.262357
521220,163880,8.267827
521240,163880,8.273499
521260,163880,8.279564
521280,163880,8.286377
521300,163880,8.293985
521320,163880,8.302126
521340,163880,8.311112
521360,163880,8.320139
521380,163880,8.329195
521400,163880,8.340797
521420,163880,8.35206
521440,163880,8.36502
521460,163880,8.377842
521480,163880,8.389547
521500,163880,8.411288
521520,163880,8.440411
521540,163880,8.587778
521560,163880,8.576479
521580,163880,8.539013
521600,163880,8.568191
521620,163880,8.711263
521640,163880,8.760355
521660,163880,8.993003
521680,163880,10.33813
521700,163880,11.55012
521720,163880,9.417478
521740,163880,8.971716
521760,163880,8.872564
521780,163880,8.740861
521800,163880,8.87184
521820,163880,8.633838
521840,163880,8.579368
521860,163880,8.552456
521880,163880,8.524524
521900,163880,8.470085
521920,163880,8.445624
521940,163880,8.431495
521960,163880,8.429692
521980,163880,8.474881
522000,163880,8.646801
522020,163880,8.577602
522040,163880,8.545541
522060,163880,8.52963
522080,163880,8.483112
522100,163880,8.461967
522120,163880,8.424183
522140,163880,8.475392
522160,163880,8.401959
522180,163880,8.377101
522200,163880,8.370841
522220,163880,8.371937
522240,163880,8.389465
522260,163880,8.424492
522280,163880,8.496845
522300,163880,8.439873
522320,163880,8.389637
522340,163880,8.496756
522360,163880,8.40315
522380,163880,8.416062
522400,163880,8.370689
522420,163880,8.360965
522440,163880,8.359131
522460,163880,8.364075
522480,163880,8.448613
522500,163880,8.438294
522520,163880,8.453395
522540,163880,8.400181
522560,163880,8.413195
522580,163880,8.422041
522600,163880,8.527195
522620,163880,8.405792
522640,163880,8.386109
522660,163880,8.396985
522680,163880,8.431531
522700,163880,8.521511
522720,163880,9.345191
522740,163880,8.840381
522760,163880,8.533552
522780,163880,8.436012
522800,163880,8.387647
522820,163880,8.358151
522840,163880,8.338391
522860,163880,8.323997
